"Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Divergent","DareDevilKid","29 July 2014","Reviewed by: Dare Devil Kid (DDK)Rating: 4/5 starsThis is one of those rare occasions that a movie based on a recent young-adult novel has been done right, so savor it for what it's worth. And, worth it is, quite a lot, going by the terrific 2 hour 10 minutes ride you get through the stark dystopian landscape of ""Divergent"". What's more, the movie is not just about bleak dystopian locations and the direct bearing they have on the daily lives of their characters, but it also shrewdly manages to raise some highly pertinent questions about our own existence and what sort of world we could be leaving for the coming generations. The most uplifting fact about ""Divergent"" is that it pulls off this unexpected act through astute direction and some incredibly nuanced performances we usually don't associate with summer blockbusters.While, Kate Winslet is an old warhorse and has played practically every type of role with grace and confidence, Shailene Woodley is a revelation, and proves yet again why her name is being taken in the same breath these days with Jennifer Lawrence as one of Hollywood's brightest, upcoming female talents. She captures the desperation, confusion, grit, determination, vulnerability, and tenacity of her character with the kind of self-assured conviction and realism you'd associate with seasoned performers. Kate Winslet as usual just shows up and reminds us of her immense abilities in every frame she's in, playing the villain with menace and an uncompromising faith in her misguided beliefs. Ashley Judd lend great support in the few scenes she's in. Sadly, the rest of the cast offers nothing worth penning down.Now we all are well aware that this film is based on the first of a series of best selling fiction novels by author Veronica Roth, but as alluded to earlier, it's an aberration that the core elements of a good novel are retained while making it viable for a cinematic audience within cinematic time-constraints. For this reason alone, due credit must be bestowed upon screen-writers Evan Daugherty and Vanessa Taylor for brilliantly adapting a recently loved novel, fresh in readers' memory, and transforming into a crisp screenplay that the Director and producers could work with. But, a screenplay - adapted or original - no matter how good, needs proper guidance, and this is provided with assured measure through the watchful eyes of Director, Neil Burger (known for accomplished efforts such as ""The Illusionist"" (2006), ""The Lucky Ones"" (2008), and ""Limitless"" (2011)). Alwin H. Küchler's cinematography could have been engaging and Richard Francis-Bruce and Nancy Richardson's editing could have been crisper, but thankfully they do not steer too far away from the plot.""Divergent"" not only gives us a fantastically entertaining blockbuster to thrill and chill us for w hours plus, it also offers up a thought- provoking sci-fi tale, which begs us to reflect on some startling points it raises even while we're being enthralled by the proceeding on-screen - something of an oddity in modern cinema. Along with being faithful to Roth's book, it also builds a strong cinematic universe apt for the screen and successfully manages to engage both sections of viewers - those who've enjoyed Roth's novel and even those who have no prior knowledge of the happenings of her dystopian fiction series. ""Divergent"" is basically a must-see for all who enjoy a thoroughly gripping, judicious sci-fi tale.","
            9/10
            "
"Divergent","ecatalan98","2 November 2014","I'm amazed to read most reviews here. It seems to me that most IMDb readers/users think of themselves as ""film noir"" critics, or maybe the second coming of Roger Ebert. When I watch a movie, I like being entertained. Sure, the story must be good but not necessarily plausible. If that was the case, movies like STAR WARS or even TITANIC would've been colossal failures. DIVERGENT was such a movie: entertaining, teen-oriented, post- apocalyptic fun. In the not so distant future we find out that there was a terrible war. Little is said who started it or what provoked such devastating war. What it is clear is that mankind survived and made strict rules for its new society in order to ensure the peace. This new society has been classified into different personality categories, or factions: abnegation, candor, dauntless, Amity and Erudite. Each strata of this new society complements the other factions so to keep a harmonious balance. The members of this society reach a certain age (18, I guess), they go through a series of tests that will define their definite personality, regardless if they come from a different faction. This new society's motto is ""faction before blood"", so one has to be more loyal to his or her faction than to their families. Those who do not fit in any faction are called (most obviously) faction less, but they do not pose a threat to society, simply an uncomfortable burden (they are the homeless, the tramps, the scum). As the movie moves along we find out that there is another profile of people who also don't fit in, but pose a supposedly ""serious threat"" to society. These are called ""divergent"" and are to be terminated as soon as they are spotted. Divergents possess qualities of all factions, they are like a ""greatest hits"" of factions.As you might guess, the movie revolves around a girl named Beatrice ""Tris"" and her finding that she is a ""divergent"" and how she must survive in a society that has no room for her kind.Shades of THE HUNGER GAMES are evident all over the place. THE MATRIX too, even FLASH GORDON (1980), but all done in very good taste. I found myself enjoying DIVERGENT significantly more than THE HUNGER GAMES (at least the 1st installment), which I'd like to remind all IMDb critics is a ""light version"" of BATTLE ROYALE. We get to see Kate Winslet (TITANIC) as the baddie. It was never clear to me if she was the President or what, but she seems to be in charge of this new society. Ashley Judd and Tony Goldwyn are in there too and that's about it as far as ""names"" in this picture. All other actors are basically teens or twenty somethings, so yes, there's a strong effort from the filmmakers to attract a young audience (like THE HUNGER GAMES). Anybody who's worked for a big, multi-national corporation will quickly see the similarities between the dystopian society portrayed in this movie and the company they might work for. Companies ALWAYS want to label their employees, as if we could only be ONE type of personality, so I found this intriguing. I supposed most ""Roger Eberts"" in IMDb barely perceived this. Was it a predictable movie? Most movies are, in a way. All Disney movies have happy endings, don't they? Being predictable is not a sign of being a BAD movie. I found DIVERGENT getting more interesting and interesting as frames passed by. It has good special effects and the acting is quite bearable. Trust me, I've seen far, far worse movies that end up being praised as the ultimate in cinema. If you didn't like the movie, that's OK, you're entitled to think and say whatever, just as I'm entitled to say that DIVERGENT was a truly entertaining, interesting and fast paced futuristic movie. If you ask me, I enjoyed it far more than the over-blown HUNGER GAME series.","
            9/10
            "
"Divergent","mreynolds9662","6 July 2014","This movie was terrible. It was awful. And infuriating. It made no sense. This movie is the epitome of crap. In fact, instead of watching this near 2 1/2 hour movie, watch a piece of crap. It will have a better plot than this flick. The first hour and forty-five minutes (precisely) are spent on the wrong thing. It makes reference to the ""government"" (cough CAPITOL) to being some sort of evil, but rather focuses on Tris becoming part of a cult. It doesn't even make clear what they do. It gives no reason to why they are in ""factions"". There were so many plot holes I would have thought Tommy Wiseau wrote it. The guys name is Four. Four. Apparently the author of the book thought, ""Well, anyone who reads this is a moron anyway."" Four. Why? Why? WHY???? I understand that this garbage was only put together to make money, but did they have to assume everyone is an idiot? Couldn't they at least let it make sense? Or shorter? Or less cheesy? Or better acted? Or more focused? Or more intelligent? There was a point when Tris argues with Kate Winslet's character that them choosing isn't a matter of free will. Or at least she almost does. Right when it seems like the movie has any brain they shut it down in a hurry. There is way too much wrong about this movie. If I continue I will only be hurting myself by spending more than ten minutes thinking about this movie.","
            1/10
            "
"Divergent","Jac23443","29 March 2014","If this is truly based off a book, then God help those who actually thought this movie was good. Personally I have not read the books, although from what I saw in this movie, I am glad I never have. What kind of movie is this anyway? There was nothing pinnacle about this movie, nothing iconic, nothing that caused me to want to get up out of my seat and scream at the top of my lungs that was incredible because its all been done before. The army being controlled for God's sake was a pathetic attempt at being the slightest bit menacing, if menacing was what they were going for, it was pathetic. Then don't even get me started on the point where Tris gets to Kate Winslet, seriously!! No security to guard the most important person in the whole movie, the person who was behind the taking over of ABNIGATION, seriously?! Okay. There was barely any character development in any of the other characters except for Tris and Four and even that was done poorly (the revelation that the father beat Four when he was younger, if the movie really wanted fear to be felt, my God they failed). This movie SCREAMED young adult book, but then again the Hunger Games was a young adult trilogy, and all I could do was cover my mouth and hope the characters didn't die, and I know there is a part one and two coming out soon. This movie left no cliffhanger, nothing to the imagination, nothing to make a person ponder positively over what they just saw, it just happened to happen. There was nothing that dazzled and that is something I am noticing in most movies coming out these past few years. There isn't an elaborately put together story, its just put together in the way that's most clear to its audience, it is almost as if creators of movies nowadays don't want a thinking audience. AND THAT IS SAD, as sad as this movie was. I wouldn't recommend this to anyone, due to its soggy and cringe-worthy script, poorly placed emotion, and over-told story. Thank God I got Game of Thrones, the Hunger Games, and Marvel movies to save me from movies like this. Seriously folks do not waste your money on this movie! I am giving this movie a five out of ten due to the fact that it tried, but it wasn't anywhere near as great as it could've been.","
            1/10
            "
"Divergent","scott1-912-252003","22 May 2014","I took my 12 year old son to the movies on a ""guys day out"" last weekend. We left Mom and sister/daughter at home. Anyway, we had a great time and it was a good movie to take my kid to see. I must say this isn't a hugely serious review, but a review nonetheless. When a movie leaves me thinking about it for days or weeks after I watch it, there is something to that. There is also something to be said about how this story relates to modern present society. Square pegs go into square holes, and when someone is too divergent, they seem to suffer in our shallow, worker bee society. The movie was entertaining from the beginning to the end, however I felt like there was no closure in the final scene. This is probably because the story is a series, as it should be, if it's based on the books. I loved the way the movie made me think about myself. This is where the genius of this film blossoms. Everyone I've talked to about the film, and everything I've read on the Divergent fan site is rooted in how people feel about themselves and how they fit into our current society and culture. Because all the excitement, plot, and direction of the film is borne out of the Dauntless faction, I've noticed that everyone who's watched the movie now wants to be Dauntless. Why not? It's exciting and they are pretty bad-ass with the black clothing and tattoos. For me personally, I was Dauntless as a former cop who sports his share of ink, but now a full fledged Candor or maybe even an Abnegation since I'm one of five running our local government. Really, I'm Divergent like most people. We generally don't fit into one category as human beings and that's the moral of the story here. Human nature is eternal and cannot be curbed no matter how you structure your society. The film as a whole was really well done. The plot flows, the tension is always there, the mystery seeps in now and then, and the action is outstanding. The lead actress is pretty, yet tough and smart, but young and has a lot to learn. That is the point though. Bottom line is that I loved the movie and I'm still thinking about it a week later. I will definitely own the movie when it comes out on disc. I can't wait to play it for my wife and daughter.I also found out that the lead actress is from my home town and went to my high school. I'm more than double her age, but it is very cool that she is from my neighborhood and went to my school. Because of this, the movie has even more meaning to it because, again, the story made me think about how I relate to this world and where I fit in.You can also take the faction quiz on the fan site. Everyone in my family took the test. My son and I came out as Candor the honest. My wife Dauntless the brave, and my daughter Erudite the intelligent. Of course this was just for fun, but interesting because there is truth in those results. (my candor is coming out again). This movie will be very successful because it's a lot of fun and a great story.Update (Spoilers!): I read the book and really enjoyed it. There are some differences from book to movie, but I have to say the movie (all things considering) did a great job with keeping the story in line with the book. Tris was never last on the points board. She was first initiate by the end. The stun darts were paintballs in the book. The movie skipped the very important scene with the factionless man on the street. Mom didn't sneak into the warehouse. She came to the pit on visiting day. Tris never visited her brother, didn't fight the first day, mastered the gun the first day, wasn't going to be executed by three with guns, but by drowning in a tank, etc. Lots of details left out or changed in the movie, but it was still done very well and reading the book AFTER watching the movie didn't ruin it.","
            9/10
            "
"Divergent","anisandaru","12 May 2019","Divergent is a science fiction film in action, fantasy and adventure. The divergent was officially released on March 18, 2014 in Los Angeles. The film was directed by Neli Burger, Evan Daughterty, and Vanessa Taylor.
The divergent tells of the city of Chicago which was destroyed by war. To create peace, 5 factions formed according to personality. Abnegation that is unselfish and simple. Erudite is smart and prioritizes science. Good and peaceful Amity, Candor who prioritizes honesty, and Dauntless who is brave and free. Whereas Divergents are people who have more than one faction in their personality.
Children who are 16 years old must take a test to choose a faction. After the test, Tris has 3 results there are Abnegation, Dauntless, and Erudite. Tris must keep his identity as a Divergent. During the selection ceremony, Tris finally chose Dauntless. It turns out that only 10 people will be elected as official Dauntless members. Because of abstinence and intelligence, Tris managed to become a member of Dauntless.
But chaos occurs when Erudite controls Dauntless's brain to attack Abnegation. Tris who is not affected by serum pretends like the others. At that time, Tris knew that For was also a Divergent. Eventually an attack was carried out by Erudite against Abnegation. In addition, Divergent hunting is also underway. However, all can be thwarted by Tris, Four, Marcus, Caleb, and Peter. The five of them fled with the train go to beyond the wall.
This movie have an easy to understand path. In addition, the acting of the players successfully supports the story. Divergent films are in accordance with the character of teenagers who want to find their identity","
            10/10
            "
"Divergent","Prismark10","25 July 2014","Twilight found a teen female audience. The Hunger Games found a teen female audience. They also sold a shed-load of books.Now its the turn of Divergent but this film fails. Like The Hunger Games this is a future dystopian society but this one has ever running trains that never stop at train stations. It certainly gives the phrase 'a running jump' new meaning. Even a bit of Ender's Game is thrown in here.In a Chicago which is now a massively walled city after a devastating war, society is divided into five factions: Abnegation the selfless, Amity the peaceful, Candor the honest, Dauntless the brave, and Erudite the intelligent. However there is sixth group that are the faction- less who are outside society and regarded as outcasts. No one seem to questions the role of these outsiders who are left destitute.Members join a faction based on their choice but are given a suggestion by an aptitude test. Beatrice Prior (Shailene Woodley) has grown up in Abnegation, the faction that runs the government, yet has always been fascinated by Dauntless. Her father serves on the ruling council along with the head of Abnegation, Marcus Eaton (Ray Stevenson).Each year when kids turn 16 they go through a serum based aptitude test that indicates the faction into which they would best fit. Beatrice test shows attributes of several factions meaning she is Divergent. She is told to keep this a secret as Divergents can think independently and the government therefore cannot control them. During her choosing ceremony she becomes a Dauntless.So like The Hunger Games we are told that the ruling government has magically found peace after a devastating war and everyone in society is happy apart from the faction-less. We see people happily working the land, some helping each other and the protectors running and climbing things. It certainly looks like Prozac Nation.Beatrice suddenly joins other Dauntless teenagers running and jumping in and out of trains and soon becomes a super soldier. Yet she does not realise that her training superiors are less comrade in arms and are actually horrid and mean, changing the rulebook. People who fail various stages of training become faction-less and this does not ring any alarm bells that society is not what its cracked up to be.However there is plot afoot for Erudite leader (Kate Winslet, unrecognisable in a blonde wig) to get rid of other Divergents and take over the government by getting rid of Eaton.Apart from a silly plot that is full of holes, the acting is rather weak, the characters have no charisma and the film is dull, looks cheap, overlong which makes it drag even more.Twilight had a romantic sub plot that sucked viewers in as well as dealing with issues of teens in a new town. The Hunger Games had Jennifer Lawrence, a genuine star in the making as well as the survival concept. This film has very little to offer apart from mixed messages. You soon forget which group is who and of course any viewer will realise that humans simply cannot be compartmentalised so easily as they do in this film, we all have certain mixed attributes. Therefore we are all faction-less.","
            3/10
            "
"Divergent","cjgrayso","16 April 2014","This is perfect storm of bad movie making: a stupid story, bad acting and bad directing. Who is ultimately to blame? Money grubbing CEO's. Who else? Thanks to the mega-success of the Hunger Games and Harry Potter, Hollywood's scouring young adult books, like some pedophile in a playground, looking for new material to get their greasy hands on. Divergent is one of those series. I've not read the books, but in the movie, you belong to one of 5 factions. Our heroine does not - she's divergent - and that apparently frightens the powers that be. Why? Because individualism is seen as a threat. In much the way independent film makers are perceived a threat in Hollywood. What follows is one inane, dumb, idiotic scene after another. I was rolling my eyes most of the time or laughing out loud at some of the nonsense I was watching. I almost got up to leave, but it was like watching a train wreck. That would be more entertaining.","
            2/10
            "
"Divergent","clubber2k","12 January 2015","I ignored this movie at first since it was released close to hunger games, looked the same, and had the least good movie trailer. but that trailer did it no justice.this is a movie for those with some imagination. likes dis-utopian worlds or maybe apocalyptic worlds. some said the story is unbelievable. how can everyone be a work drones except one woman? well I'll tel you, this is exaggerated but it still reminds me of old social / communism ideal world. everyone has its place and does what he is told for joint harmony. this reminds me of my parents always doing what is needed what they are told and expecting me to do something just because everyone else do it. and like in communism everything is good and peaceful and right. except the leaders which can do what they want to shape it. oh and kill those who pose a threat to them. yep communism.but no there's a new generation. just like my gen. the Y generation, that stopped doing what we are told, and instead started to ask ""Y"" questions - so did this one girl. there are others like her but she had the best instinctive to make a change (you'll see). all the charterers have a relevant background to how they act because of who they were. now they choose to do things different because of who they really are now. and that is what makes the shift. this could have happened a few years before or in another 100 years. when doesn't matter, only they who and why do.so whats wrong with it? 1. well it is a bit cheesy at times. they romantic part is predictable, simple yet believable in the movie world. 2. somewhat predictable. the story doesn't hide the main characters and the big issue, this is not a spy/cops thriller. there is no big twist. you enjoy following the characters and chain of events and how the characters react to it.I think this movie does everything hunger games did not: 1. its shorter. no need to wast your money and times. 2. the world is much more believable. not relevant but this is still our world. not a fully crazy imaginary one. our world just something happened. only this city matters. maybe there are others, maybe there are not. some said that hey don't understand how a poor civilization built this city but the civ isn't poor at all. its spends its wealth where it needs. some parts look bad, some look good.so final words, this is movie is a fun ride all along. those who didn't enjoy it are either too oldish (45+) to understand the idea (those who said this is a teen movie should realize under 40 isn't' teen, they are just too old for it). or maybe too dense to see beyond the basic simple story to see the message. this is our world. serfs and lords. kids and parents. workers and business men. those who do as they are told, those who try to control the lesser ones and those who try to find the in between. do what you want because you believe it to be right. if you are one of those, you will enjoy this great and fun movie. I know I did.9/10 from me. yep. and I'm not a teenager. 30+ straight male, how do you like that?","
            10/10
            "
"Divergent","lee_eisenberg","24 July 2015","Picture this: a post-apocalyptic closed society maintains a series of social strata, but then one young person doesn't conform. Sounds like ""The Hunger Games"", doesn't it? Well, ""Divergent"" also uses this story. I had never heard of this series before the first movie got released. Having seen the movie, I can only conclude that they simply used the idea behind ""The Hunger Games"" and added a bit of Harry Potter (the serum-induced psychological test to determine a person's faction reminded me of the Sorting Hat).So, this franchise doesn't come across as anything original. I wish that someone would film Kim Stanley Robinson's ""Years of Rice and Salt"".","
            2/10
            "
"Divergent","Spazplayer20","21 March 2014","DIVERGENT delivers where so many of the recent young adult novel film adaptations have failed. I saw this film not having read the book and on its own it stands very well. First off the bad:1) action sequences feel slow and not natural. You can tell that the actors were not particularly familiar with hand to hand combat, not to say their characters weren't supposed to be but even when they're supposed to know how to fight it feels lackluster. 2) obvious age difference between the two main characters. 3) high school Clich feel for the first half of the film. Now with that said ^ here is what Worked: 1) length. Often we see film adaptations of novels try and cram everything into 90 or 100 mins but Divergent takes its time. Normally this would be a drawback but the film makes good use of the extra time (the film is 145 mins) to really progress. 2) the performances of the main characters are solid. Nothing amazing but the dynamic between the two main characters works well. - the visual style of the film is very good. The dystopian city of Chicago is very well realized. 3) brings to light moral and societal problems. Suprizingly deep for a young adult film.OVERALL divergent is a good film. It fails in few places but succeeds in most that count. With the failure of young adult movies such as Percy Jackson, Divergent healthily separates itself from them. I would recommend seeing it. There WILL be a sequel.","
            7/10
            "
"Divergent","kontonachomika","30 March 2014","... and not a very good one too (not to say simply boring).i even couldn't force myself to watch it all. Maybe im too old for it, bu then last week i watched ""the last mimzy"" (children movie) and found it pretty good. No, if something is good you'll find it's quality even if you're not a lover of a specific movie type.Some details: - acting - it's as artificial as the whole script itself so i cannot blame the actors - script- look above - the whole concept of society being divided to factions, im fine with that, but excluding/killing people who e.g. feel compassion and declared themselves to be soldiers, thats just ridiculous. - oo, and that hand combat technique of holding your front-to-oponent elbow high- try that in real life and it wont be a long one.To summarize, i agree with critics on this one.","
            5/10
            "
"Divergent","galdude9021","19 July 2014","I was actually pretty excited about watching this movie. My cousin thought it was great and better than Hunger games, so I read the books before I watched the movie. I liked the books, but there were a few things I wasn't satisfied about. The relationship between Tris and Four is confusing and spontaneous, completely out of the blue and random. In the movie it is worse. They barely know each other, Tris' ear gets cut from Four, then Tris is making out with Four topless. They didn't include a lot of the important characters, like Uriah and Peter's crew. They barely acknowledged the characters they did put into the movie and there seemed to be no importance in them. Al's suicide was a big thing in the book and it didn't really make an impact in the movie, there was no significance, I wouldn't have felt any emotion if I hadn't read the book. Will, Christina, Tris and Al's friendship is too muted and you don't really get to know any of the characters well, the character development was non-existent, . Four of the characters I couldn't really tell apart from the others, Will, Al, Peter and Drew looked pretty much identical. Too much is left out and there are too many changes added to the movie that make no sense. In Tris' fear landscape it seems that Four is trying to rape her and she has to violently fight him off. In the book it is playful and she ends up laughing it off. Edward's knife stabbing in the eye accident is also left out and that was an incredibly important scene.This movie just really disappointed me, I never really get disappointed with movies, but this just frustrated me too much.The books and movie both had great potential but were just a little bit off.","
            1/10
            "
"Divergent","AustinOswald","19 March 2014","As a stand alone movie, Divergent was great. The cinematography was decent, but the storyline alone was marvelous. The action keeps you on the edge of your seat. The romance was well... romantic. It may have been a little too sappy and forced to me, but still cute. All in all, the movie was a perfect blend of comedy, mystery, action, drama, and romance. Thus, a new fan base was created.The only problems with this movie were the acting was a bit shaky at some points and it diverged from the books a lot too (see what I did there). The characters were well developed in the movie as well as the book, but some details about the characters were left out from the movie that were in the book. The settings and storyline did the same thing as well.","
            6/10
            "
"Divergent","neil-476","11 April 2014","In post-apocalyptic Chicago, the Sorting Hat puts Katniss Everdeen in Slytherin, not Griffindor.This film, which appeared in the UK with no pre-publicity at all, no trailers, nothing, is apparently based on the first of a trilogy of Young Adult novels, which is curious for what is clearly - given cast and production values - a Major Motion Picture.The good news is that it is quite nicely realised - a good budget, solid production values on screen (some nice eye candy), good and well-delivered action, a strong cast, and a pleasing central performance from Shailene Woodley as Katniss. Sorry, ""Triss"".The bad news is that is so busy trying to emulate the Hunger Games and Harry Potter transposed into a cookie-cutter post-apocalyptic dystopian scenario that it often forgets to be its own thing. I know my synopsis above was somewhat sarcastic, but I honestly sat there thinking ""This bit's from Hunger Games. This bit's from Harry Potter. Oh, Hunger Games again."" This is a very derivative piece which hasn't worked hard enough to forge its own identity (or hide its sources, if the two are not the same). Which may explain the lack of publicity.Oh, and the fictional status quo of the five factions-based society (this film's version of The Hunger Games' Panem) makes little sense when examined closely, and raises more questions than it answers. Someone didn't think things through.So my verdict is that it is somewhat dumb, overfamiliar with its sources, but not unenjoyable.","
            7/10
            "
"Divergent","planktonrules","7 February 2015","To me, 2014 seems to be the year of the shallow attempt to recapture the financial magic of ""The Hunger Games"". First you had ""Divergent"" and then you had ""Maze Runner""---and all three games are aimed at the same audience and are pretty much the same movie in so many ways. All are set in a manipulative futuristic dystopia and all are aimed at creating franchises that will bring in the audiences like lemmings--ready to toss wads of cash at the studios. Don't get me wrong--these aren't bad movies but they are clearly lacking in creativity because the plots are, beneath it all, EXACTLY the same. All feature a plucky nobody who ends up somehow being different--and able to destroy the evil system despite the odds. Whatever....all I know is that because they all follow this formula there really isn't a lot to distinguish them. I say just watch ""The Hunger Games"" films and be done with it.So what do I like about this film? After all, it's not a bad movie and it's pretty well made. I think the look of this futuristic dystopian Chicago is pretty amazing. I loved seeing huge swaths of the city gone green as well as the drained Lake Michigan--not to mention all of the buildings in serious states of disrepair (though this former part may not be all that different from some parts of the city today). It looked great and gave you a wonderful futuristic look. Apart from this, the script was mildly diverting and it did hold my attention. The acting was generally good. On the negative side, too many times I felt as if I needed Cliff Notes from the book to understand exactly what was happening and several times there seemed to be logical jumps that could only be explained if you assume the characters were reading these as well. I was really annoyed late in the film where the heroine is out on her mission to stop the genocide--with dozens and dozens of killers chasing her. Again and again, she kept stopping...stopping to cry, stopping to catch her breath and just stopping for dramatic effect. Hello?! Folks are chasing after you with guns....KEEP MOVING!!!! Stop stopping!!! Yet, you can only assume she knew that she could save the day so there was no hurry! My overall feeling about this one is that it's good that the film has come and gone from the theaters, as I'd never recommend you pay your $10 to go see this one. However, as a DVD rental, it's about right.","
            5/10
            "
"Divergent","DiptanshuG","3 May 2020","Music was Amazing in every situation it blended Great,soundtracks were great!Acting was this movie has amazing ensemble cast,story-line was decent,screenplay was good engaging and entertaining,starting felt like harry potter like introduction to different houses then the dinning and whole sets and mainly system felt like hunger games but it felt standalone with amazing performance and little different story,some scenes were amazing like intro,fights and climbing flying and specially ending was amazing.overall it was entertaining and fun movie!","
            10/10
            "
"Divergent","kosmasp","15 August 2014","Are you the target audience? Are you female, possibly still a teenager? If you answer yes to both questions and will most likely also have read the book (I haven't), than the answer to what you think of this, is likely to be different from mine. Still I watched this with a female friend of mine and she was much ruder than me, when it came to evaluate the movie.It is a different take on the Hunger Games I reckon, though I have no idea what the time-line is on those books. The whole idea about classes and deciding your own fate is the backbone and the one thing that sort of works here. What does not work is the ""love story"", again reducing teenage girls into messes who want to be treated as bad as possible, to fall in love with that ""hard shell, soft heart"" kinda person. It's like the more the guy pushes her off, the more she wants him.We also get the clichés we expect to see. I can recommend the ""Honest Trailer"" to this, just search for it online and you'll find it amusing too, I'm sure. It's what it is, the target audience cannot wait for the sequel(s)","
            5/10
            "
"Divergent","Coventry","14 January 2019","Okay, apparently the post 2010-world likes dystopian Sci-Fi/Fantasy fables made for, and preferably starring, teenage girls. I realize I'm just an old whiner, but these nowadays dystopian stories are soft and weak compared to the terrific and similarly themed films of the 70s, like ""Soylent Green"" or ""Z.P.G"". What was the typical and almost even logical thing to do for Hollywood producers upon noticing the tremendous success of the adaptation of Suzanne Collins' ""The Hunger Games""? Find more reminiscent novels to turn into massively hyped and over-funded film franchises, of course! Neil Burger (""The Illusionist"", ""Limitless"") chose for the books written by the young author Veronica Roth. The main idea behind ""Divergent"" certainly isn't too bad. In the soulless Chicago of the near future, society is divided into five different factions that each have their own color of clothing to illustrate what type of people they are, like grey for abnegation or blue for erudite. Children are born in the factions of their parents and can remain there for the rest of their lives, or they can choose to move to one of the four other factions at the age of sixteen. There exist psychological tests to help you decide which faction suits you the best, because once you made the choice it's forbidden to change again. When the seemingly ordinary teen Beatrice takes the test, however, the outcome is ""divergent"" and this should be kept secret as divergent people are considered uncontrollable, rebellious and a menace to this formula of a peacefully structured society. Beatrice makes the instinctive but illogical choice to join the Dauntless faction, where she must battle daily to become accepted, becomes infatuated by the hunky but mysterious Four and stumbles upon a conspiracy to re-arrange the factions that looks an awful lot like genocide. As said, ""Divergent"" certainly isn't bad and even qualifies as decent entertainment on a Friday night with a bucket of popcorn and a medium-sized beer, but the script is so frustratingly unsurprising and predictable! The supposedly clever plot twists, like the dark secrets of Four or the mysterious background of Tris' mother Nathalie, are so abundantly obvious that you honestly begin to question the level of intellect of the target audience. There isn't a single thing happening in ""Divergent"" that you can't see coming from three railways stations away and, astonishingly enough, Neil Burger doesn't do anything to put his mark on the film. The action footage is very tame, clearly because the producers wanted to maintain the PG-13 rating no matter what, and the use of special effects or futuristic gimmicks is kept to a minimum, which makes you wonder on what they spent the massive $80 million budget. Perhaps on Kate Winslet's erudite haircut?","
            5/10
            "
"Divergent","harry_tk_yung","21 March 2014","The opening scene shows a familiar post-apocalyptic city labeled as Chicago, inviting the audience's expectation of Mad-Max-ish fodder. But something does not look quite right – the city is not in complete rabbles, but instead has more than half of the skyscrapers still in good conditions. Then we see people, crowds we expect to see in a normal big city, carrying on with life in orderly, civilized manner. This is made possible, as we are told, because of the wall, which immediately reminds me of ""Warm Bodies"" (2013) in which a similar wall (in nature if not in grandeur) keeps out zombies. What THIS wall keeps out is unknown, even at the end of the movie (at least to those who have not read the books), setting up the scene for future installments.Inside the city we have an orderly post-war world where human beings are divided into 5 factions living in harmony, at least superficially: Abnegation (selfless), Erudite (intelligent), Dauntless (brave), Amity (kind) and Candor (honest). At coming-of-age, protagonist Tris (Shailene Woodley), originally from Abnegation, goes through the mandatory character test which helps (but not dictates) which faction to choose. Following the motto ""faction before blood"", once the choice is made, the individual leaves family behind, unless it happens to be in the same faction as chosen. The complication in Tris's case is that the test is inconclusive, marking her as a ""Divergent"", a rare non-conformist considered a danger to the entire community, usually hunted down and exterminated. The kind-hearted test administrator (Maggie Q) suppresses the damning revelation, rendering it possible for Tris to exercise her choice just like everybody else. She opts for Dauntless, leaving her model family of loving parents and brother (who similarly chooses Erudite).The longest sequence of the movie, Tris's painful (in more ways than one) training and ultimate acceptance into Dauntless, is predictability institutionalized. That is not to say that it is incompetently rendered, but just reflects my summary line. Most important, she meets Four (yes, his name and I don't know if there is any connection to Number Four in ""I am Number Four"") (Theo James) the good guy in the pair of good-trainer-bad-trainer, with predictable developments.At 139 minutes, this movie is too long. The two leads are competent, action-adequate and very good to look at. You can't help but wish, however, that Woodley has more material to work with, remembering her Golden Globe nominated role as George Clooney's character's daughter. Two stellar supports, Ashley Judd playing Tris's mother and Kate Winslet playing the ambitious Erudite leader, are welcomed additions but their roles are somewhat lacking in dimensions.I note that just like the various YA adapted movies before it, ""Divergent"" sequel installments are already in pre-production. Although I won't be exactly holding my breath to discover what the wall tries to keep out, I'll probably watch them, if only because they are not in 3D (hopefully).","
            1/10
            "
"Divergent","heatherderringer","3 July 2014","This movie is a muddled mish-mash of clichés from recent cinema. There are some promising ideas in there, but while the director was clearly aiming to wind up with a hauntingly ambiguous film, what he ended up with was a confusing mess. Lead actor Shalene Woodsley does a fair job but with no central theme it seems as though he doesn't have much to work with. Furthermore, the movie is largely devoid of a coherent premise (although, in fairness, there are some creepy moments amid the drudgery).*MILD SPOILERS* It's rubbish.*END SPOILERS* Avoid this one. For an excellent psychological, ambiguous dystopian tale, check out the Korean film Snowpiercer (2013).","
            7/10
            "
